title,content,thumbnail,category,publish_date_str,author_username
Hasil Kualifikasi Moto2 Australia: Mario Aji Urutan ke-16,"Mario Aji yang membela Idemitsu Honda Team Asia bakal start dari posisi 16 di Moto2 Australia setelah hasil yang ia dapat di babak Kualifikasi, Sabtu (18/10).
Mario Aji finis dengan selisih 1,309 detik dari Diogo Moreira yang jadi pembalap terbaik di kualifikasi. Moreira mencatat 1 menit 29,817 detik yang merupakan rekor lap tercepat di Moto2 Australia.
Di bawah Moreira, terdapat, Senna Aguis dan Manuel Gonzalez yang bakal melengkapi komposisi baris pertama start Moto2 Australia. Sedangkan di baris kedua, terdapat Jake Dixon, Daniel Holgado, dan David Alonso.
Dari jalannya kualifikasi, memasuki delapan menit terakhir, Mario Aji ada di urutan ke-11 dengan selisih 1,209 detik dari Moreira yang memimpin.
Saat balapan menyisakan tiga menit akhir, sempat ada insiden antara Mario Aji dengan Manuel Gonzalez. Gonzalez terlihat mengomel ke arah Mario Aji.
Pergeseran posisi terjadi di menit akhir Kualifikasi Moto2 Australia. Meski sejumlah ancaman datang, Moreira masih bisa mempertahankan posisi terdepan dengan catatan 1 menit 29,817 detik.
Hingga akhir kualifikasi, Moreira berhasil mempertahankan posisi teratas.
Sedangkan Mario Aji mengakhiri babak kualifikasi dengan duduk di posisi 16.",https://akcdn.detik.net.id/visual/2025/03/30/mario-aji-1743313555796_169.jpeg?w=650&q=90,olahraga lain,"Sabtu, 18 Okt 2025 10:29 WIB",CNN Indonesia
Apa Mungkin Asia Dibagi Dua Usai Jepang Disebut Ingin Keluar AFC?,"Jepang disebut memiliki keinginan untuk keluar dari AFC dan membentuk organisasi baru. Apakah hal tersebut mungkin dilakukan?
Asosiasi Sepak Bola Jepang (JFA) disebut serius mempertimbangkan untuk keluar dari AFC dan membentuk organisasi yang bakal bernama Federasi Asia Timur. Bila hal tersebut makin berbentuk nyata, guncangan besar akan terjadi di kawasan Asia.
Jepang disebut kecewa dengan sejumlah keputusan yang dilayangkan oleh AFC terkait metode kompetisi yang dilakukan. Salah satunya adalah perihal AFC Champions League yang dipanggungkan di Timur Tengah begitu memasuki babak perempat final.
Terlepas dari proses panjang yang bakal terjadi, apakah mungkin Asia dibagi dua seiring rumor ini?
Dari jumlah anggota, AFC punya 47 anggota. Sebagai sebuah benua, jarak antara Asia Tenggara atau bahkan Australia menuju Asia Barat alias Timur Tengah terbilang sangat jauh.
Sebagai gambaran, benua Amerika dibagi menjadi dua konfederasi. Negara di Amerika Utara dan Tengah tergabung dalam CONCACAF sedangkan Amerika Selatan masuk ke CONMEBOL.
CONCACAF berisi 41 anggota sedangkan CONMEBOL hanya berisi 10 anggota. Bila mengacu pada hal tersebut, bisa saja Asia dibagi menjadi dua konfederasi dengan jumlah masing-masing konfederasi berisi sekitar 20-an negara.
Angka 20-an negara itu juga terbilang masih lebih banyak dibanding konfederasi lain. Selain CONMEBOL, konfederasi lain yang punya anggota lebih sedikit adalah OFC (Oseania) yang hanya memiliki 13 anggota.
Namun bila dibandingkan UEFA (Eropa) dan CAF (Afrika), harapan melihat Asia dibagi menjadi dua konfederasi justru terbilang sulit terwujud. UEFA terdiri dari 55 negara dan CAF terdiri dari 53 negara namun masih bernaung di bawah satu organisasi yang sama.",https://akcdn.detik.net.id/visual/2025/06/11/jepang-vs-indonesia-1749622520075_169.jpeg?w=650&q=90,sepakbola,"Sabtu, 18 Okt 2025 10:00 WIB",CNN Indonesia
Alex Marquez Dua Kali Kecelakaan di Kualifikasi MotoGP Australia,"Alex Marquez dua kali mengalami kecelakaan di sesi Kualifikasi MotoGP Australia. Hal itu jelas jadi catatan buruk jelang sprint race hari ini.
Alex mengalami kecelakaan di awal kualifikasi. Setelah mencatat waktu terbaik, Alex justru tidak mampu mengendalikan motornya.
Pada momen itu, Alex tidak mampu mengendalikan motor saat melibas tikungan keempat. Ia pun tergelincir ke luar lintasan.
Sedangkan momen kedua terjadi saat sesi kualifikasi memasuki lima menit terakhir. Momen kecelakaan kedua yang dialami oleh Alex Marquez lebih parah dibanding momen pertama.
Saat melaju di tikungan pertama, Alex Marquez kembali gagal mengendalikan motor. Ia terpelanting dan terseret hingga ke gravel.
Beruntung bagi Alex, tidak ada kendala serius dari dua kecelakaan tersebut. Ia bisa mengakhiri sesi kualifikasi dengan catatan waktu di peringkat kelima.
MotoGP Australia adalah kesempatan bagi Alex Marquez untuk menambah koleksi kemenangan seri MotoGP dalam kariernya. Pasalnya, Marc Marquez sedang absen karena masih dalam pemulihan cedera.
Di musim ini, Alex Marquez mengoleksi dua gelar juara di seri MotoGP. Momen itu ia dapatkan di MotoGP Spanyol dan MotoGP Catalunya.
Sesi sprint race MotoGP Australia akan digelar pada Sabtu (18/10).",https://akcdn.detik.net.id/visual/2025/10/17/practice-motogp-australia-2025-1760687415186_169.jpeg?w=650&q=90,sepakbola,"Sabtu, 18 Okt 2025 09:30 WIB",CNN Indonesia
Daftar 3 Wakil Indonesia di Semifinal Kejuaraan Dunia Junior,"Indonesia menempatkan tiga wakil di babak semifinal Kejuaraan Dunia Junior 2025 yang berlangsung di Guwahati, India, Sabtu (18/10). Berikut daftar tiga wakil tersebut.
Indonesia menempatkan dua wakil di nomor tunggal putra. Pada nomor ini, Indonesia memang memiliki dua unggulan teratas yaitu Moh Zaki Ubaidillah dan Richie Duta Richardo.
Ubed lolos ke babak semifinal setelah mengalahkan Zi Sheng Wu dari China. Ubed menang dua gim langsung, 15-6, 17-15.
Sementara itu Richie yang jadi unggulan kedua juga berhasil lolos dengan kemenangan dua gim langsung. Richie menang 15-9, 15-9 atas Ayu Fu Sheng dari Malaysia.
Di babak semifinal, Ubed dan Richie bakal sama-sama menghadapi wakil China. Ubed akan bertarung melawan Li Zhi Hang sedangkan Richie bakal berduel lawan unggulan ketiga Liu Yang Ming.
Satu wakil lainnya adalah Alexius Ongkytama Subagio/Aquino Evano. Ongky/Vano yang merupakan unggulan kedua ganda putra berhasil melenggang ke babak empat besar dengan mengalahkan wakil Denmark, Jespen Ostegaard Christensen/Aske Romer dengan skor 15-9, 15-12.
Di babak semifinal, Ongky/Vano juga akan menghadapi wakil China untuk perebutan tiket menuju final. Ongky/Vano akan melawan Chen Jun Ting/Liu Jun Rong yang merupakan unggulan keempat.
Pada tahun lalu, Indonesia berhasil merebut medali emas di kategori tim. Namun hampa gelar juara di nomor individu.",https://akcdn.detik.net.id/visual/2025/10/18/richie-duta-ricardo-1760750766287_169.jpeg?w=650&q=90,sepakbola,"Sabtu, 18 Okt 2025 08:40 WIB",CNN Indonesia
"Liverpool Sedang Rentan, Peluang Terbaik MU untuk Menang","Manchester United memiliki peluang terbaik untuk menang atas Liverpool saat kedua tim berduel dalam matchday kedelapan Premier League di Anfield, Minggu (19/10).
Pertemuan nanti jadi pertandingan berat bagi tim tamu Man United. Tim asuhan Ruben Amorim ini belum konsisten sepanjang musim 2025/2026.
Dalam tujuh pertandingan di Liga Inggris musim ini, MU meraih tiga kemenangan dan menelan tiga kekalahan. Jika di total sepanjang musim ini, dalam delapan laga MU menang tiga kali dan kalah empat kali.
Naik-turunnya performa MU tidak lepas dari strategi Amorim yang memaksakan dengan formasi 3-4-2-1. Dengan skema itu, peran Bruno Fernandes tidak begitu terlihat. Hasilnya sistem menyerang MU berantakan.
Kondisi Man United sebenarnya tidak jauh berbeda dengan Liverpool. The Reds menelan tiga kekalahan beruntun di semua ajang sebelum jeda internasional. Itu jadi kekalahan ketiga beruntun pertama dalam era Arne Slot.
Hasil buruk tersebut membuat Liverpool krisis kepercayaan diri, menurut Metro. Tidak hanya itu, pertahanan Liverpool juga tengah rapuh setelah kebobolan 9 gol dalam 7 pertandingan di liga.
Ryan Gravenberch belum lagi menunjukkan performa terbaik seperti awal musim. Ditambah lagi pendatang baru Florian Wirtz belum juga memberikan dampak signifikan bagi Liverpool. Wirtz juga belum mencetak gol dan memberikan assist.
Di tengah situasi sulit, Man Utd masih memiliki faktor yang bisa diandalkan melawan Liverpool. MU jadi tim dengan peluang tembakan menjadi gol paling tinggi di Premier League dengan 10,1.
Hanya saja penyelesaian akhir Setan Merah masih kurang efektif. Benjamin Sesko dan kawan-kawan rajin menembak, tetapi tidak dari posisi yang bagus.
Dalam enam dari tujuh pertandingan Man United, mereka lebih unggul ketimbang lawan-lawannya dalam melepaskan tembakan, namun gagal menang dalam laga kandang.
Modal lain tim tamu adalah sosok Bryan Mbeumo yang kecepatannya bisa diandalkan saat serangan balik. Bruno Fernandes juga punya kreativitas dalam membuat serangan. Ditambah lagi kepercayaan diri Sesko makin meningkat.
Faktor-faktor itu bisa jadi modal MU lawan Liverpool. Man United saat ini dalam kesempatan yang bagus untuk mengalahkan Liverpool.",https://akcdn.detik.net.id/visual/2025/01/06/liverpool-vs-mu-2_169.jpeg?w=650&q=90,sepakbola,"Sabtu, 18 Okt 2025 08:20 WIB",CNN Indonesia
EDUSPORTS: Kenapa Motor MotoGP Tak Pakai Kaca Spion?,"- Salah satu perbedaan paling mencolok antara sepeda motor komersial dengan sepeda motor MotoGP adalah tidak ada kaca spion.
- Kenapa sepeda motor MotoGP tidak memiliki kaca spion?
- Ada beberapa alasan utama kenapa sepeda motor MotoGP tidak memiliki spion, dengan dua pertimbangan utama adalah keselamatan dan performa.
- Sepeda motor MotoGP tidak diwajibkan untuk memiliki kaca spion dan pembalap tidak memerlukan kaca spion untuk menjaga keselamatan.
- Kaca spion di sepeda motor MotoGP kurang praktis dan tidak berguna seperti di sepeda motor biasa.
- Kecepatan luar biasa sepeda motor MotoGP membuat kaca spion menjadi gangguan yang berbahaya bagi pembalap. Kaca spion bisa membuat pembalap kehilangan fokus. Meski hanya sepersekian detik, kehilangan fokus bisa membahayakan pembalap.
- Dengan kecepatan motor MotoGP bisa mencapai 360 km/jam, manfaat yang bisa diperoleh dari penggunaan kaca spion sangat sedikit.
- Dari segi performa, penggunaan kaca spion akan mengganggu efisiensi aerodinamis motor MotoGP secara signifikan. Secara langsung mempengaruhi downforce yang dibutuhkan dan menambah hambatan pada motor yang ramping.
- Sasis dan fairing motor MotoGP dirancang untuk meminimalkan hambatan dan memaksimalkan aliran udara. Pemakaian kaca spion akan mempengaruhi stabilitas, kecepatan tertinggi, dan performa motor secara keseluruhan.
- Lalu bagaimana pembalap tetap waspada terhadap apa yang terjadi di sekitar mereka selama balapan tanpa adanya kaca spion?
- Masing-masing tim menyediakan informasi penting balapan seperti jarak waktu, jumlah lap tersisa, hingga siapa lawan di belakang melalui papan informasi yang mereka pajang di dinding jalur pitlane.
- Para pembalap juga menerima informasi penting tertentu melalui dasbor digital di motor mereka.",https://akcdn.detik.net.id/visual/2025/10/17/edusports-kenapa-motor-motogp-tak-pakai-kaca-spion-1760692995976_169.jpeg?w=280&q=90,moto gp,"Sabtu, 18 Okt 2025 08:00 WIB",CNN Indonesia
"Hasil Kualifikasi MotoGP Australia: Quartararo Pole, Alex Kecelakaan","Fabio Quartararo berhasil merebut pole position MotoGP Australia usai menjadi yang tercepat di sesi kualifikasi, Sabtu (18/10) pagi.
Quartararo mencatat waktu 1 menit 26,465 detik. Ia lebih cepat 0,031 detik dari Marco Bezzecchi yang ada di posisi kedua.
Sementara itu, Jack Miller, Raul Fernandez, dan Pedro Acosta menyusul di tempat berikutnya. Alex Marquez finis di posisi keenam sekaligus melengkapi formasi dua baris awal MotoGP Australia.
Di awal kualifikasi, Alex Marquez jadi pembalap tercepat dengan torehan waktu 1 menit 27,191 detik. Ia unggul atas Jack Miller dan Fabio Di Giannantonio yang ada di bawahnya.
Jack Miller lalu menggusur posisi Alex Marquez dengan torehan waktu 1 menit 26,885 detik. Catatan waktu milik Miller itu tak tergoyahkan hingga sesi kualifikasi memasuki lima menit terakhir.
Bezzzecchi lalu mematahkan catatan waktu tersebut di tiga menit terakhir. Bezzecchi membukukan catatan 1 menit 26,565 detik.
Tak lama kemudian, Alex Marquez yang berusaha memburu catatan terbaik mengalami kecelakaan di tikungan 1. Ini adalah kali kedua Alex kecelakaan karena sebelumnya ia terjatuh di tikungan 4 pada awal balapan.
Bezzecchi kemudian mempertajam catatan waktunya menjadi 1 menit 26,496 detik di dua menit terakhir.
Di saat terakhir, Fabio Quartararo melesat ke posisi teratas. Quartararo mencatat waktu 1 menit 26,465 detik yang jadi rekor lap di Philip Island.
1. Fabio Quartararo 1 menit 26,445 detik2. Marco Bezzecchi +0,031 detik3. Jack Miller +0,243 detik4. Raul Fernandez +0,386 detik5. Pedro Acosta 0,409 detik6. Alex Marquez +0,455 detik7. Fermin Aldeguer +0,530 detik8. Pol Espargaro +0,530 detik9. Luca Marini +0,630 detik10. Fabio Di Giannantonio +0,651 detik",https://akcdn.detik.net.id/visual/2025/10/17/practice-motogp-australia-2025-1760687437562_169.jpeg?w=650&q=90,moto gp,"Sabtu, 18 Okt 2025 07:35 WIB",CNN Indonesia
"Jepang Berencana Keluar dari AFC, Bentuk Federasi Asia Timur","Jepang disebut berencana keluar dari AFC dan mendirikan organisasi baru yang disebut Federasi Asia Timur.
Kabar tersebut tercetus dari media Irak, UTV. Dalam laporannya, mereka menyebut ada pergerakan serius dari JFA.
""Ada pergerakan dari Jepang untuk mundur dari AFC dan mendirikan 'Federasi Asia Timur'.""
""Mereka protes dan menentang hal-hal yang terlihat seperti manipulasi dan korupsi di AFC, yang dikontrol oleh pendanaan Qatar. Mereka juga sudah tidak lagi percaya pada AFC,"" berikut laporan UTV, dikutip dari Football Tribe.
Salah satu sumber kekecewaan Jepang adalah cara AFC mengelola turnamen Asia Champions League. Mereka memutuskan menyelenggarakan babak perempat final di kawasan Timur Tengah sehingga hal tersebut dinilai tidak adil.
Bila rumor ini makin serius, hal ini jelas jadi guncangan besar bagi AFC. Jepang adalah salah satu kekuatan besar di Asia dan pergerakan yang mereka ambil bakal berdampak nyata.
Andai Jepang keluar dari AFC, otomatis mereka tidak akan lagi berlaga pada kompetisi yang ada di bawah naungan AFC. Termasuk juga klub-klub mereka yang selama ini bermain di AFC Champions League.
Namun proses pembentukan federasi baru ini tentu tidak akan bisa selesai dalam waktu singkat. Butuh waktu yang panjang sehingga akhirnya tercipta federasi baru karena hal itu nantinya menyangkut alokasi jatah tiket lolos ke Piala Dunia dan hal-hal lainnya.",https://akcdn.detik.net.id/visual/2025/06/10/timnas-indonesia-vs-jepang-1749563078018_169.jpeg?w=650&q=90,olahraga lain,"Sabtu, 18 Okt 2025 07:20 WIB",CNN Indonesia
"Top 3 Sports: Jonatan ke Semifinal, FAM Bingung Ditanya Naturalisasi","Berikut berita pilihan dunia olahraga mulai dari Jonatan Christie ke semifinal Denmark Open hingga FAM kesulitan menjawab soal naturalisasi.
Berikut berita pilihan dunia olahraga dalam 24 jam terakhir:
Jonatan Christie lolos ke semifinal usai duel sengit tiga gim atas Li Shi Feng dengan skor 21-18, 21-23, 21-17 dalam ajang Denmark Open 2025 di Jyske Bank Arena, Jumat (17/10) sore WIB.
Jonatan lolos usai melakoni duel selama 89 menit atas Li yang menempati unggulan keempat di turnamen ini.
Dengan keberhasilan lolos ke semifinal, Jonatan akan menghadapi pebulutangkis muda Prancis, Alex Lanier.
Petenis putri Indonesia, Janice Tjen sukses melenggang ke final Jinan Open 2025 setelah menang atas wakil Selandia Baru, Lulu Sun pada babak semifinal di Jinan Olympic Sports Center, Jumat (17/10).
Janice Tjen harus melalui pertarungan sengit demi mengamankan tiket final. Sang lawan, sempat unggul di set pertama 6-4.
Namun Janice Tjen membalas dan berhasil merebut dua set berikutnya. Di babak final, Janice Tjen akan menghadapi Anna Bondar.
Asosiasi Sepak Bola Malaysia (FAM) terlihat kebingungan saat dicecar pertanyaan oleh para wartawan mengenai asal usul tujuh pemain naturalisasi yang kini tengah dijatuhi sanksi oleh FIFA atas dugaan pemalsuan dokumen.
Wakil Presiden FAM, Datuk S. Sivasundaram, tidak mampu memberikan jawaban tegas saat ditanya tentang bukti silsilah atau latar belakang tujuh pemain yang bermasalah mengenai dokumen naturalisasi.
""Anda bertanya mengapa kami tidak membuktikan leluhur mereka, kami tidak bisa mengungkapkannya sekarang dan membiarkan kasus ini selesai. Pada saat yang sama, kami sedang membentuk badan independen,"" ujar Sivasundaram dalam konferensi pers seperti dikutip dari Stadium Astro.",https://akcdn.detik.net.id/visual/2025/09/29/jonatan-christie-juara-korea-open-2025-1759114094083_169.jpeg?w=650&q=90,olahraga lain,"Sabtu, 18 Okt 2025 06:50 WIB",CNN Indonesia
Hasil FP2 Moto2 Australia: Mario Aji Posisi Kelima,"Pembalap Indonesia yang membela Idemitsu Honda Team Asia, Mario Aji berhasil duduk di posisi kelima dalam sesi free practice (FP) 2 Moto2 Australia.
Mario Aji mengakhiri FP2 Moto2 Australia dengan catatan waktu 1 menit 37,31 detik. Ia tertinggal 4,451 detik dari Tony Arbolino.
Arbolino jadi pembalap tercepat di sesi ini dengan torehan waktu 1 menit 32,86 detik. Setelah itu berturut-turut ada Marcos Ramirez, Joe Roberts, dan Barry Baltus.
Dari jalannya balapan, memasuki lima menit terakhir, Mario Aji ada di posisi keempat dengan selisih satu detik dari pembalap tercepat. Namun setelah itu, posisi Mario Aji terus melorot seiring keberhasilan pembalap-pembalap lain mencatat waktu yang jauh lebih tajam.
Ketika memasuki 1 menit terakhir, Mario Aji sudah melorot ke posisi sembilan. Mario Aji tertinggal 6 detik dari Tony Arbolino.
Namun di detik-detik akhir, Mario Aji bisa mencatat waktu yang bagus. Ia mampu naik ke posisi kelima dengan selisih 4,451 detik dari Arbolino.
Posisi akhir Mario Aji ada di peringkat kelima. Hal itu terjadi usai Barry Baltus menggusur posisi Mario Aji di saat akhir.
Hasil FP2 Moto2 Australia
1. Tony Arbolino 1 menit 32,86 detik2. Marcos Ramirez +0,697 detik3. Joe Roberts +0,851 detik4. Barry Baltus +1,642 detik5. Mario Aji +4,451 detik",https://akcdn.detik.net.id/visual/2025/10/03/aksi-mario-aji-dalam-sesi-practice-moto2-1759494783791_169.jpeg?w=650&q=90,olahraga lain,"Sabtu, 18 Okt 2025 06:23 WIB",CNN Indonesia
Jadwal Siaran Langsung Big Match Super League: Persebaya vs Persija,"Big match Persebaya Surabaya vs Persija Jakarta dalam matchday kesembilan Super League 2025/2026 akan disiarkan langsung, Sabtu (18/10). Berikut jadwal siaran langsung Persebaya vs Persija di Super League.
Duel Persebaya vs Persija di Stadion Gelora Bung Tomo, Surabaya, akan disiarkan langsung stasiun televisi Indosiar pada pukul 19:00 WIB.
Pertandingan ini akan jadi ujian berat bagi Persija. Tim berjulukan Macan Kemayoran tersebut melakoni laga tandang yang tidak mudah setelah menelan dua kekalahan beruntun.
Sebaliknya, Persebaya memiliki rapor tidak terkalahkan dalam dua pertandingan terakhir, satu kali menang dan sekali imbang.
Bajul Ijo tentu tidak ingin kehilangan malu di depan pendukungnya saat menghadapi Persija. Tidak saja demi kehormatan, laga ini jadi peluang bagi Persebaya guna merambat ke papan atas Super League, sekaligus menggusur Persija.
Tim asuhan Eduardo Perez ini menghuni peringkat keenam klasemen Super League dengan 10 poin, hanya tertinggal satu angka di belakang Persija yang di peringkat keempat.
Sementara tim tamu juga perlu bangkit agar tren buruk itu berhenti dan mengamankan posisi di papan atas. Kembali lengah bakal membuat Persija turun posisi. Imbas lebih buruknya adalah mental pemain terganggu karena rentetan hasil negatif.
Dikutip dari situs ILeague, pelatih Persija Mauricio Souza, berharap lini pertahanan timnya menunjukkan performa yang bagus saat menghadapi Persebaya.
""Kami fokus pada area organisasi bertahan. Di laga sebelumnya kami kebobolan cukup banyak, sehingga pekan ini kami benar-benar memusatkan perhatian untuk memperbaiki struktur pertahanan,"" kata Souza.
""Jika kami bisa bertahan dengan baik, dan memiliki performa seperti saat menghadapi Borneo FC, peluang untuk menang akan selalu ada. Kami memiliki total tembakan 24 kali berbanding 12 kali serta 10 tembakan ke gawang berbanding 8. Kami berusaha fokus 100 persen agar bisa kembali ke jalur kemenangan,"" ucap Souza menambahkan.
Jadwal Siaran Langsung Big Match Persebaya vs Persija di Super League:
Persebaya vs Persija/ Stadion Gelora Bung Tomo/ Indosiar/ Pukul 19:00 WIB",https://akcdn.detik.net.id/visual/2025/08/09/persebaya-surabaya-kalah-dari-psim-yogyakarta-1754707560739_169.jpeg?w=650&q=90,sepakbola,"Sabtu, 18 Okt 2025 06:00 WIB",CNN Indonesia
